chr	start	end	RR	TE	region	CHR	GC	GENE	INTERGENE	INTRON	EXON	SNPs_Una	Pi_Una	SNPs_Itabuna	Pi_Itabuna	SNPs_Tenerife	Pi_Tenerife	tajD_Una	tajD_Itabuna	tajD_Tenerife	piAll	piNWL	Pnonsyn_Una	Psyn_Una	Pnonsyn_Itabuna	Psyn_Itabuna	Pnonsyn_Tenerife	Psyn_Tenerife	Tnonsyn_Una	Tsyn_Una	Tnonsyn_Itabuna	Tsyn_Itabuna	Tnonsyn_Tenerife	Tsyn_Tenerife	TenIta	TenUna	ItaUna	dxy_PQueen_PMale	introgression	dxy_Una_Taiwan	dxy_Itabuna_Leiden
LG10	250000	500000	0	0.668036	TE islands	10	0.372092	0.090396	8579.689655	226.3970588	228.7524752	340	0.00032946	170	0.000238897	771	0.001495931	-1.758364783	-1.135702765	-0.671072969	0.0000686453	0.000038116	0.00027181	0.00017729	0.00035038	0.00026881	0.00091465	0.00168437	-2.27032858	-1.86663211	-2.06164854	-1.98281637	0.4758767	-0.34194559	0.5352556	0.50790635	0.02283829	0.001944	yes	0.002613	0.002383
LG10	2500000	2750000	0	0.016308	LDRs	10	0.412948	0.15224	3603.625	946	206.6305419	364	0.000198566	48	0.000035379	45	0.000030281	-2.187531549	-1.811640183	-2.253479779	0.000202105	0.000101319	0.00004269	0.00039886	0.00001454	0	0	0	-2.12449638	-2.44727629	-0.99241359	0	0	0	0.96928354	0.91183018	0.03981525	0.002846	yes	0.001966	0.002326
LG10	2750000	3000000	0	0.037328	LDRs	10	0.436848	0.116156	1694.384615	1572.46875	199.5974026	509	0.000450388	202	0.000302063	65	0.000054251	-1.094539036	0.583721566	-1.798597515	0.000260582	0.000160856	0.00012289	0.0004635	0.00004937	0.00011286	0.00000553	0.00007933	-1.67385319	-2.2020318	0.59926147	-0.94137751	-1.46368718	-2.00093433	0.89698484	0.84613927	0.0320712	0.002954	yes	0.002107	0.002335
LG10	3000000	3250000	0	0.026316	LDRs	10	0.45678	0.142408	2176.8	1124.104396	185.5625	478	0.000308121	186	0.000180163	66	0.000053766	-1.859571739	-1.00738674	-1.95575963	0.000257526	0.000160783	0.00014338	0.0005987	0.00008779	0.00017942	0.00000376	0	-1.23627043	-2.00794075	-0.84440386	0.5346153	-1.56510914	0	0.91119432	0.86418224	0.0331338	0.00224	yes	0.001751	0.001886
LG10	3250000	3500000	0	0.03822	LDRs	10	0.439	0.107416	3884.75	1581.459677	216.8205128	354	0.000303541	146	0.000242531	58	0.000038919	-1.185906927	1.241691527	-2.281113459	0.000265662	0.000150116	0.00012519	0.00018049	0.00010997	0	0.00002871	0.0000237	-1.15706199	-1.99799935	0.59813794	0	-2.69081272	-1.29346476	0.88139766	0.84546554	0.03490104	0.002098	yes	0.001624	0.001715
LG10	3500000	3750000	0	0.041288	LDRs	10	0.414148	0.178336	4557.214286	504.0377358	244.8038278	517	0.000422104	190	0.000223095	54	0.00004167	-1.359563835	-0.459390666	-1.990201274	0.000344165	0.000192914	0.00017248	0.00076191	0.00008741	0.00045725	0.0000101	0.00008697	-1.48880032	-1.26632606	0.21479449	0.80253991	-2.51291505	0.79607143	0.90992013	0.85047126	0.03964336	0.003191	yes	0.002266	0.00244
LG10	3750000	4000000	0	0.02628	LDRs	10	0.382524	0.259276	2515.941176	494.9953271	258.5578947	431	0.000350505	166	0.00019785	52	0.000042828	-1.387001321	-0.431025655	-1.82698144	0.000323463	0.000178176	0.00004757	0.000779	0.00001384	0.00055516	0.00000376	0.00003259	-1.97403646	-0.94257262	-2.16012307	0.43080776	-0.9590924	-3.00655725	0.92310938	0.87016011	0.03801438	0.003016	yes	0.002114	0.002195
LG10	4000000	4250000	0	0.502568	TE islands	10	0.41132	0.067152	9934.681818	376.3636364	189.8627451	361	0.000312604	171	0.000177792	483	0.00082598	-1.752201416	-1.473090292	-1.07330405	0.000103969	0.0000565074	0.00004276	0.00024295	0.00003372	0.00010716	0.00027396	0.00156636	-2.81820913	-2.03516611	-2.44996853	0.43652764	-2.15183881	-1.01902005	0.63665854	0.61917182	0.02176481	0.001738	yes	0.002282	0.0023
LG10	4250000	4500000	0	0.618828	TE islands	10	0.394432	0.04114	10307.85714	776.6176471	186.5087719	604	0.000424856	272	0.000237962	470	0.00054305	-1.712743709	-1.375642754	-1.190199882	0.0000907427	0.0000562466	0.00027198	0.00145724	0.00022691	0.00066846	0.00044259	0.00105131	-1.362834	-1.49200176	0.22411103	-1.88461857	-0.4021397	0.10930531	0.78208773	0.72480862	0.0349851	0.002206	yes	0.002503	0.002632
LG10	4500000	4750000	0	0.595256	TE islands	10	0.349136	0.078656	7734.086957	664.8736842	168.5454545	1104	0.002176812	911	0.002000567	1378	0.003987105	-0.907733082	-0.765050461	-0.825630516	0.00011513	0.0000619859	0.00031855	0.00038522	0.00074345	0.00010853	0.00064431	0.00114238	-0.94545168	-2.20882389	-0.35237229	-0.46730686	-1.3788642	-0.77974063	0.70967368	0.67081908	0.0260902	0.003465	yes	0.003027	0.003197
LG10	4750000	5000000	4.06191230951636	0.078184	LDRs	10	0.385456	0.120352	3181.083333	1273.381944	195.4367816	343	0.00015684	26	0.00001574	26	0.000021881	-2.466101678	-2.2405316	-1.727535039	0.000241122	0.000116334	0.00005406	0.00019294	0.00000758	0.0000443	0.00000885	0	-2.38918558	-2.62209365	-1.14397839	-1.64894149	-0.98524799	0	0.97533505	0.92669097	0.03951271	0.002206	yes	0.002383	0.002613
LG10	500000	750000	0	0.735356	TE islands	10	0.401236	0.019956	19592.42857	377.9411765	166.3	369	0.000299605	262	0.000224286	844	0.002738359	-1.971615164	-2.03203819	-0.416660149	0.0000961397	0.0000498118	0.00022579	0.00031692	0	0	0	0	-2.66156161	-2.12504014	0	0	0	0	0.62761749	0.60107813	0.02612823	0.001522	yes	0.004552	0.004407
LG10	5000000	5250000	19.5816792	0.033324	LDRs	10	0.38782	0.049152	9005.8125	1453.7625	129.4948454	156	0.000080773	29	0.000021081	36	0.000028229	-2.289723057	-1.816102835	-2.047442133	0.000270598	0.000154856	0.00004886	0.00021988	0	0.00014519	0.00001236	0	-1.95765642	0.18017576	0	0.73713464	-1.36758206	0	0.96916066	0.940278	0.03372416	0.000005	no	0.002008	0.00229
LG10	5250000	5500000	19.5816792	0.04914	LDRs	10	0.425056	0.045592	9927.2	1188.701299	122.8842105	82	0.000039254	45	0.000029289	129	0.000107358	-2.447319834	-2.132247318	-1.926764031	0.000277212	0.000173711	0.00004684	0.00004949	0.00004356	0	0.00003307	0.00004235	-1.02533881	-1.22170324	0.10574824	0	-2.71609014	-1.52436334	0.943196	0.93377147	0.02525239	0.000005	no	0.002046	0.002364
LG10	5500000	5750000	19.5816792	0.092336	LDRs	10	0.388256	0.082916	6040.16	1079.259259	156.6619718	68	0.000066737	58	0.000060512	120	0.000140161	-0.763145359	-0.682848703	-0.768705232	0.000270428	0.000127464	0.00002131	0	0.00003466	0.00004695	0.00008745	0	-2.20386276	0	-2.131788	-2.05356506	1.36980441	0	0.95414	0.94911816	0.0224544	0	no	0.00243	0.002747
LG10	5750000	6000000	19.5816792	0.015536	LDRs	10	0.399824	0.078752	5235.3125	1641.742268	170.6	37	0.000026798	31	0.00002367	63	0.000044095	-1.768191236	-1.737181451	-2.195299439	0.000264445	0.000114044	0	0.00003089	0.00001037	0.00002666	0.00001562	0	0	-1.05275961	-1.20146243	-1.1902385	-2.1176668	0	0.96436805	0.9637139	0.02755338	0	no	0.00209	0.002307
LG10	6000000	6250000	19.4855338202146	0.037052	LDRs	10	0.416856	0.058648	6513.428571	1956.509434	135.968	111	0.000174714	111	0.000132362	89	0.000087435	0.954473097	-0.339365712	-1.44674615	0.000293452	0.000156174	0.00024435	0.00061672	0.00016372	0.00039673	0.00010464	0	1.84405982	2.31616546	-0.20680122	0.14489474	-1.29420571	0	0.91133995	0.90083639	0.04125728	0.000005	no	0.001767	0.001922
LG10	6250000	6500000	17.4276482499873	0.047464	LDRs	10	0.417044	0.15124	3616.8	956.2158273	232.7891892	192	0.000192816	146	0.00018559	90	0.000080285	-0.765284229	-0.056620009	-1.588723001	0.000315263	0.00018635	0.00004161	0.00038514	0.00003672	0.00038745	0.00001418	0	-0.78340058	0.63158455	0.15878989	0.49526317	-2.85132249	0	0.90856152	0.90284767	0.03020162	0.000832	no	0.00204	0.002348
LG10	6500000	6750000	18.67593997066	0.066324	LDRs	10	0.40476	0.209128	4768.25641	257.8662791	286.5355649	309	0.000189388	117	0.000112682	54	0.00003737	-1.986963673	-1.186182394	-2.258416546	0.000339052	0.000250075	0.00005299	0.00026184	0.00002679	0.00001806	0.000005	0	-2.28767486	-2.51723116	-1.34753483	-1.9947824	-1.01136723	0	0.94861894	0.91515779	0.03208239	0.001998	yes	0.00204	0.002935
LG10	6750000	7000000	7.37772009680299	0.114508	LDRs	10	0.371152	0.282532	3509.644444	225.0666667	298.4823944	243	0.000164072	69	0.000078416	202	0.000288239	-1.808274884	-0.68350216	-0.617906513	0.000351237	0.000214596	0.00003664	0.00020323	0.00002446	0.00003938	0.00012085	0.00022964	-1.82630563	-2.39834249	-1.23572056	-0.31936666	0.00935622	0.31060765	0.91594691	0.88414442	0.04848242	0.001302	yes	0.002016	0.002577
LG10	7000000	7250000	20.5260538770142	0.093004	LDRs	10	0.379768	0.238832	3362.095238	362.5233645	221.7453416	334	0.000633292	336	0.00057976	53	0.000047378	2.046042938	1.339051104	-1.909842081	0.000337672	0.000238248	0.00013741	0.00104775	0.00012728	0.00091369	0.00000237	0.00001119	2.34226909	2.30931895	0.92021781	1.96587014	-1.51319574	-1.26447199	0.84022616	0.82625322	0.08973972	0.000074	no	0.002227	0.002514
LG10	7250000	7382929	NA	0.072595	LDRs	10	0.425272	0.261267	7111.555556	288.3735632	189.4205128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68985951	0.67402935	0.0407188	0	no	0.00101	0.00113
LG10	750000	1000000	0	0.106176	TE islands	10	0.412168	0.25868	3443.870968	408.4482759	234.9484536	334	0.000247171	115	0.000138513	132	0.00030246	-1.961009019	-1.229318738	-0.494728147	0.000169122	0.0000842755	0.00007429	0.00031907	0.00002415	0.00004983	0.00003547	0.0001953	-2.00217578	-2.36533414	-1.00853745	-1.24553961	-0.40923189	-0.22131898	0.90285135	0.85316748	0.03289486	0.002185	yes	0.001455	0.00166
LG11	0	250000	11.0498982466752	0.114624	LDRs	11	0.373672	0.119936	10251.84211	650.3108108	329.3238095	836	0.00156699	802	0.001219214	334	0.000610905	1.022149276	0.008819791	-0.259431777	0.000156953	0.000151117	0.00055046	0.00096394	0.00043912	0.00070504	0	0.00003063	2.35394717	2.06182329	0.46522339	0.39758124	0	-1.3335612	0.56820659	0.44730422	0.0427174	0.001724	yes	0.000814	0.002032
LG11	1000000	1250000	1.978279937	0.134652	LDRs	11	0.403032	0.128688	8027.368421	621.1	271.3028169	919	0.00163449	929	0.001670361	59	0.00006877	1.648088624	1.592720402	-0.95404015	0.000232058	0.000217031	0.00038755	0.00232869	0.00037625	0.00224267	0.00000608	0	1.81793825	2.02637298	1.58237158	1.42229616	-1.35123384	0	0.50532183	0.50834427	0.0259111	0	no	0.000783	0.002116
LG11	1250000	1500000	1.978279937	0.051388	LDRs	11	0.441748	0.053036	11894.53846	2321.025	261.2962963	826	0.001403468	823	0.001490251	73	0.000058419	1.485804838	1.715756785	-1.779154857	0.000217524	0.000216435	0.00073047	0.00479903	0.00077851	0.00526871	0.00001538	0	1.72891802	2.06490122	1.90303863	2.10645497	-2.51757347	0	0.46708678	0.49555484	0.02715545	0	no	0.000876	0.001831
LG11	1500000	1750000	1.978279937	0.0357	LDRs	11	0.4067	0.126424	8147.444444	710.55	193.6256684	1143	0.001967529	1029	0.001959176	69	0.00007088	1.481927082	1.926890567	-1.328430123	0.000246283	0.0002389	0.0005043	0.00400476	0.00054386	0.00404047	0.00000429	0	1.121979	1.7538318	2.04271218	2.32860175	-1.53511232	0	0.46823285	0.48838981	0.02766539	0	no	0.001147	0.002377
LG11	1750000	2000000	1.978279937	0.03722	LDRs	11	0.420644	0.08294	4927.2	2457.025316	231.8247423	1231	0.002090249	1117	0.002146983	48	0.000035564	1.382161336	1.949624833	-2.087292596	0.000265115	0.000270336	0.00067441	0.00305061	0.00076673	0.0032406	0.00001201	0	1.29176028	2.01841246	1.94974395	2.16485821	-2.38675975	0	0.44610189	0.48051955	0.03549261	0	no	0.000961	0.002317
LG11	2000000	2250000	1.978279937	0.046744	LDRs	11	0.43634	0.128432	8015.727273	364.7222222	210.0760234	1166	0.002033943	1161	0.002200711	42	0.000036906	1.594933068	1.950873559	-1.599826386	0.000272914	0.000283091	0.00100757	0.00471557	0.00101902	0.00514284	0	0	1.88347668	1.7210184	1.53227159	1.87294433	0	0	0.4632079	0.50596339	0.03029556	0	no	0.000814	0.002377
LG11	2250000	2500000	1.978279937	0.037344	LDRs	11	0.404264	0.14824	3723.16	742.537037	198.4292237	1036	0.001898635	1041	0.00196126	40	0.000027906	1.849504909	1.846214756	-2.235410426	0.000292881	0.000295814	0.00033917	0.0045854	0.00034038	0.00465395	0.00000343	0.00001057	2.46599466	2.1689211	2.19640536	2.18964434	-1.56510914	-1.61682677	0.48931414	0.51180794	0.02217343	0	no	0.000816	0.002269
LG11	250000	500000	13.80998387	0.04466	LDRs	11	0.38142	0.128152	6063.5	828.112069	241.2533333	870	0.001538007	873	0.00129275	44	0.000027531	1.653877466	0.557399154	-2.425929714	0.000224598	0.000215175	0.00030645	0.0037191	0.00023009	0.00296722	0.00000529	0	1.52060004	1.89698212	0.29584694	0.45839432	-1.42032124	0	0.61006854	0.50469866	0.03681817	0	no	0.000796	0.002111
LG11	2500000	2750000	1.978279937	0.042664	LDRs	11	0.391268	0.084912	9571.375	976.6741573	206.0084034	960	0.001738585	965	0.001672192	44	0.000034818	1.732825031	1.338592807	-1.940839092	0.000284567	0.000283234	0.00115921	0.0033362	0.00108293	0.00333078	0.00005261	0.0001235	1.54292335	1.73979125	1.56356142	1.55074941	-1.27251349	-0.43858635	0.55062311	0.51695034	0.02426516	0	no	0.000922	0.001897
LG11	2750000	3000000	1.978279937	0.042244	LDRs	11	0.400296	0.043276	15130.75	3765.731707	240.08	853	0.001560703	842	0.001381549	33	0.000026998	1.883535942	1.101583959	-1.778365588	0.000208888	0.000201204	0.00022564	0.00426658	0.00009281	0.00364526	0	0	2.00396815	2.2809509	0.78526673	1.32210341	0	0	0.58243185	0.51505344	0.02715716	0	no	0.000809	0.00179
LG11	3000000	3250000	1.978279937	0.046472	LDRs	11	0.39426	0.080092	5265.5	2112.379747	218.1919192	728	0.00134573	730	0.001246758	41	0.000025303	1.924515033	1.343741236	-2.406129537	0.000211783	0.000205595	0.00024464	0.00265243	0.00023559	0.00233494	0	0	2.31219078	2.2809691	1.29925714	1.64471911	0	0	0.56469258	0.51700471	0.02486404	0	no	0.000772	0.001559
LG11	3250000	3500000	1.978279937	0.037412	LDRs	11	0.39886	0.183992	5474.56	923.0916031	296.3580247	659	0.00128143	648	0.001155617	28	0.000020537	2.189146742	1.520300969	-2.132953281	0.000193461	0.000187856	0.0004286	0.00234202	0.0003739	0.00200485	0	0	2.46484273	2.30256202	1.51362845	1.27336502	0	0	0.54712593	0.47696507	0.02791601	0	no	0.000786	0.001421
LG11	3500000	3750000	1.978279937	0.03668	LDRs	11	0.409244	0.087088	10540.2	1249.890244	233.1946903	856	0.001611637	803	0.001430023	32	0.000018397	2.061910264	1.601449965	-2.512749531	0.000162291	0.000167218	0.00057866	0.00373341	0.00048171	0.00343513	0.00002262	0.00006852	2.01571203	2.23791306	1.82526414	1.85791875	-1.44900434	-0.121454	0.54906332	0.47460362	0.02984871	0	no	0.000754	0.001715
LG11	3750000	4000000	2.04810377792632	0.046584	LDRs	11	0.44356	0.024536	13178.83333	3385.558824	136.4042553	661	0.001171444	650	0.0011448	58	0.000076371	1.716680247	1.587566457	-1.365133002	0.000136403	0.000135971	0.00108135	0.00075413	0.00117528	0.00072136	0	0	2.2934502	2.18773202	1.32116677	0.0972714	0	0	0.4955704	0.48217799	0.02154716	0.001085	yes	0.000812	0.001336
LG11	4000000	4250000	2.11475954129114	0.1734	LDRs	11	0.442844	0.037672	7454.190476	2173.8	134.5428571	874	0.001540218	888	0.001391087	111	0.000153065	1.75873155	0.99226127	0.027591087	0.000189219	0.000171783	0.00446007	0.00321076	0.00411897	0.00318151	0.00099203	0.00195165	1.59372873	1.27575478	1.24224131	0.61754891	1.06738865	1.14098034	0.56302644	0.51066658	0.02366898	0.00019	no	0.001533	0.00203
LG11	4250000	4500000	4.79494421065341	0.038932	LDRs	11	0.418964	0.054404	8161.941176	2378.313433	160.2643678	696	0.001149615	723	0.00104003	50	0.000037105	1.368826613	0.538697568	-2.054846456	0.000143008	0.000125116	0.00033034	0.0012536	0.00034528	0.00110921	0.00006343	0	1.22042511	1.36901833	0.72550174	0.71604562	-1.54766549	0	0.62853809	0.58245841	0.02480923	0.002432	yes	0.001385	0.001672
LG11	4500000	4750000	11.4411051549153	0.042636	LDRs	11	0.403	0.015004	27824.75	7833.178571	123.0625	755	0.001104348	764	0.001094457	47	0.000033484	0.722719357	0.473851527	-2.115704711	0.000185339	0.000126435	0.00015418	0.00033594	0.00013937	0.00038946	0.00008681	0	0.70871343	-0.43942262	0.28371345	-0.18129585	-1.07660676	0	0.63817048	0.63466788	0.02304982	0.0026	yes	0.001419	0.002079
LG11	4750000	5000000	12.3880166289269	0.03942	LDRs	11	0.389844	0.085376	5475.384615	2778.175	230.8282828	823	0.000847101	847	0.001399578	55	0.000058728	-0.672008582	1.111072538	-1.060681344	0.000213315	0.000143942	0.00039985	0.00083164	0.00077022	0.00168377	0.00007901	0.00045947	-1.27263103	-1.55816192	0.58796225	0.43200637	-0.75393032	0.38858247	0.57228748	0.74429406	0.04720248	0.002578	yes	0.001828	0.002253
LG11	500000	750000	13.80998387	0.07166	LDRs	11	0.375696	0.230708	3013.538462	384.6604651	217.5377049	1036	0.001788195	1050	0.001594652	83	0.000081536	1.433358467	0.641934014	-1.383089112	0.000332958	0.0003166	0.00045482	0.003252	0.00045544	0.00294105	0.00002724	0	1.14009279	1.86086516	0.8385355	0.98294115	-2.41780165	0	0.55332214	0.47161955	0.03857034	0	no	0.001155	0.002193
LG11	5000000	5250000	8.16601818651384	0.028	LDRs	11	0.391	0.016704	25167.57143	3951.291667	137.25	725	0.000662267	762	0.000898345	50	0.000049243	-1.060366134	-0.381682812	-1.340741602	0.000142024	0.00010042	0.00004867	0.00100684	0.00007768	0.0009454	0	0	-0.98102342	-0.16845468	-0.39173448	-0.26656363	0	0	0.69777224	0.76950215	0.03289015	0.000327	no	0.001742	0.001993
LG11	5250000	5500000	7.33222324690572	0.028096	LDRs	11	0.38278	0.178944	2910.565217	1126.715328	272.4526316	815	0.000700902	849	0.001189441	30	0.000018594	-1.225349987	0.310602166	-2.422905116	0.000142251	0.000107957	0.00028531	0.0015317	0.00055966	0.00244978	0.0000088	0.00001355	-1.45506968	-1.30212007	0.31925054	0.24180377	-3.08834203	-2.63080458	0.64699352	0.79399962	0.04132065	0.00101	yes	0.001908	0.002182
LG11	5500000	5750000	20.5286650659276	0.042092	LDRs	11	0.414852	0.05144	4571	3072.960526	165.425	785	0.000801888	809	0.000960657	75	0.000066784	-0.677262721	-0.299357791	-1.567419569	0.00015988	0.000114218	0.000503	0.00236529	0.00050296	0.00268927	0.00005876	0.00032113	0.13657406	-0.91884279	0.24701354	0.11717956	-1.81985454	-0.2772101	0.67277466	0.72134993	0.03254602	0.002438	yes	0.001373	0.001975
LG11	5750000	6000000	9.4299047874586	0.03796	LDRs	11	0.397752	0.133956	3940.03125	1320.516393	215.1764706	721	0.000806729	650	0.000635999	41	0.000028386	-0.404526828	-1.021321474	-2.214438442	0.000185034	0.000121059	0.00012306	0.00157447	0.00009966	0.00109889	0.00000309	0	-0.59108132	-0.06062774	-1.02354308	-1.20409219	-1.63939001	0	0.77135418	0.71509472	0.03596851	0.000911	no	0.001517	0.001686
LG11	6000000	6250000	0	0.049688	LDRs	11	0.356296	0.105328	2776	1954.556701	259.8712121	1038	0.001273658	1048	0.001482382	78	0.000115386	-0.09714029	0.273558527	0.296153097	0.000282923	0.000200639	0.00061508	0.00276819	0.00080226	0.00353833	0.00015245	0.00046127	0.02454897	-0.40085401	0.61706078	0.20969432	0.02243421	0.71039102	0.60710106	0.66089973	0.02326565	0.000005	no	0.002219	0.001917
LG11	6250000	6500000	NA	0.629804	TE islands	11	0.38738	0.040848	10382.47826	213.625	222	1667	0.001775414	1644	0.002107302	785	0.001011432	-0.571675885	-0.076955797	-0.872594305	0.000202162	0.000129464	0.0017719	0.00287538	0.00260291	0.00299876	0.00035657	0.00021049	-0.58375277	-0.28399295	0.22619215	0.08985233	-1.51298262	-1.01451489	0.56230508	0.6169843	0.02309093	0	no	0.005081	0.004208
LG11	6500000	6750000	NA	0.761328	TE islands	11	0.4075	0.03894	12017.5	331.4166667	174.1071429	1183	0.001645319	1166	0.001869655	627	0.001382009	-0.428436453	-0.021934992	-0.443883277	0.000148834	0.0000938713	0.00132932	0.00134024	0.00125922	0.00182398	0.00051714	0.00096537	-0.24274925	-0.99251545	-0.04020296	0.21676793	-1.7958172	-1.82500159	0.55029492	0.58826657	0.02275382	0	no	0.004857	0.003944
LG11	6750000	7000000	NA	0.77388	TE islands	11	0.400352	0.043232	16510.1875	702.5277778	220.4642857	785	0.001156966	784	0.001406013	517	0.00138043	-0.738686021	-0.218054206	-0.659638472	0.000108235	0.000064754	0.0009111	0.0010796	0.00079631	0.00097289	0.00007562	0.00124619	-0.23215009	-0.2107161	-0.3903025	-0.5539765	-2.23356501	0.11377167	0.51048402	0.5520916	0.02318826	0	no	0.004342	0.003742
LG11	7000000	7250000	NA	0.714536	TE islands	11	0.405148	0.052872	12019.52381	171.5483871	256.8947368	1128	0.001084936	1101	0.001277508	1284	0.002342211	-1.047775028	-0.579819309	-0.02294614	0.000141736	0.0000848563	0.00126248	0.00127904	0.00160658	0.00147625	0.00236863	0.0053775	-0.68269063	-1.13125871	-0.12383987	-0.65865561	0.25386155	0.64028333	0.5026924	0.53940283	0.02407792	0	no	0.004607	0.003436
LG11	7250000	7361187	NA	0.871676	TE islands	11	0.362488	0.05229	12846.75	719.25	252.7826087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	no	0.003404	0.003485
LG11	750000	1000000	4.18934761951592	0.034988	LDRs	11	0.402788	0.163452	4069.6	1030.305344	276.53125	987	0.001763621	998	0.001658512	59	0.000045373	1.69253766	1.185333051	-2.023717623	0.000361398	0.000324568	0.00028556	0.00279972	0.00029322	0.00270828	0.00001309	0.00013843	1.70985303	1.97436411	1.1432173	1.2484285	-1.29150251	-2.06969499	0.55258937	0.51789202	0.03037245	0.000389	no	0.001111	0.002638
LG12	0	250000	NA	0.04104	LDRs	12	0.36794	0.323532	2058.219512	296.5518395	238.2358974	51	0.000042188	48	0.000043101	38	0.000041206	-1.371612253	-1.333834433	-1.25178339	0.000148058	0.0000916819	0.00000511	0.00001426	0.00000524	0.00002343	0	0.00000573	-2.10563585	-0.28406664	-2.29474829	0.60103439	0	-1.55546141	0.89880355	0.89824184	0.03272207	0	no	0.00068	0.000791
LG12	1000000	1250000	0.639324750055174	0.043392	LDRs	12	0.452052	0.091376	7594.411765	1108.15	224.6209677	35	0.00002343	20	0.00001364	47	0.000030503	-1.963626453	-2.0171042	-2.339522177	0.000183952	0.000110522	0.00002769	0	0	0	0.00002076	0.00003476	-1.02797544	0	0	0	-2.45311158	-1.26400601	0.96191386	0.96025734	0.02146058	0.00001	no	0.00192	0.002098
LG12	1250000	1500000	0	0.019244	LDRs	12	0.3932	0.156636	2117.142857	1011.957831	218.5582524	23	0.000013753	28	0.000022876	55	0.000036874	-1.988593959	-1.5182648	-2.278207895	0.000208678	0.000127725	0.00002466	0.00012958	0.00003492	0.0001823	0.00001815	0.00010064	-1.29119193	-1.34359387	0.4944495	-1.08024126	-1.67596563	-1.87592531	0.95243168	0.95445657	0.02400241	0	no	0.002092	0.002187
