chr	start	end	RR	TE	region	CHR	GENE	GC	Pi_Una	Pi_Itabuna	tajD_Una	tajD_Itabuna	pi_indels	Pi_nonsyn_Una	Pi_syn_Una	Pi_nonsyn_Itabuna	Pi_syn_Itabuna	Pi_nonsyn_Tenerife	Pi_syn_Tenerife	Fst_Tenerife_Itabuna	Fst_Tenerife_Una	dxy_PQueen_PMale	dxy_Una_Taiwan	dxy_Itabuna_Leiden	introgression
LG24	1500000	1750000	21.2531812274411	0.033548	LDRs	24	0.0825	0.439484	0.000056278	0.000029805	-2.422031261	-1.835223626	0.000241791	0.00001707	0.00011359	0.00000512	0.0000192	0.00000812	0.00002754	0.94474266	0.92523476	0	0.001999	0.002091	no
LG24	1750000	2000000	27.7959604403894	0.06246	LDRs	24	0.060708	0.411604	0.000179545	0.000165164	-1.102328208	0.250723588	0.000301335	0.00000898	0.00002704	0	0.0000312	0.0000064	0	0.90606454	0.89437508	0.000222	0.001954	0.002256	no
LG24	2000000	2250000	21.2280812621017	0.051364	LDRs	24	0.206368	0.393648	0.00028209	0.000270813	0.264253135	0.426793744	0.000252243	0.00008086	0.00033597	0.00008099	0.00032275	0	0	0.83175667	0.82915946	0.000122	0.001605	0.001653	no
LG24	2250000	2500000	16.7108237248791	0.044668	LDRs	24	0.276744	0.397824	0.000185014	0.000189983	0.407173973	0.994427966	0.000313462	0.00007546	0.0005318	0.00008908	0.00060917	0.00000335	0	0.91034927	0.91334971	0.000069	0.002083	0.002345	no
LG24	250000	500000	0	0.074852	LDRs	24	0.194812	0.369036	0.000172339	0.001092807	-1.809268734	-0.316407059	0.000222953	0.00007659	0.00020675	0.00045251	0.00217615	0.00000275	0	0.67575774	0.91288181	0.00024	0.002004	0.002134	no
LG24	2500000	2750000	19.7361373444994	0.063408	LDRs	24	0.134564	0.425796	0.000114974	0.000150246	-0.927011321	-0.304388327	0.000251486	0.0001007	0.00017338	0.0001279	0.00018204	0.00009047	0.00008405	0.89124053	0.89417824	0.000118	0.002209	0.002308	no
LG24	2750000	3000000	25.5981731096844	0.03402	LDRs	24	0.104524	0.4286	0.00012731	0.000090025	-0.960339493	-1.632178985	0.000247461	0.00002449	0.00017534	0.00002799	0.00015883	0.00001067	0	0.94681748	0.93146643	0.000015	0.00191	0.002147	no
LG24	3000000	3250000	21.2887346052931	0.043372	LDRs	24	0.17158	0.405648	0.000227219	0.0001984	0.002776624	-0.362354369	0.000176122	0.00010282	0.00060043	0.00008046	0.0003856	0.00000905	0	0.91837309	0.90166715	0.00001	0.001838	0.00209	no
LG24	3250000	3500000	13.8968925896905	0.311552	TE islands	24	0.172636	0.393012	0.000187476	0.000086162	-1.655382013	-1.791520363	0.00013538	0.00008592	0.00049071	0.00001459	0.00009801	0.00005254	0	0.83993551	0.80244765	0.000005	0.001352	0.001537	no
LG24	3500000	3702185	NA	0.674506	TE islands	24	0.018711	0.395494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49244845	0.48139295	0	0.005377	0.00212	no
LG24	500000	750000	2.61862310708502	0.06184	LDRs	24	0.125668	0.430292	0.000118029	0.000710654	-2.141455283	-0.574444358	0.000234775	0.00003752	0.00008479	0.00022907	0.00098258	0	0.00001419	0.73486295	0.90908164	0.00024	0.001821	0.00203	no
LG24	750000	1000000	4.94154156388672	0.040704	LDRs	24	0.069384	0.423508	0.000218537	0.000317758	-1.200669847	-1.673113174	0.000178291	0.00018302	0.00036613	0.0002215	0.00060964	0.00009248	0.0000545	0.84212919	0.88548485	0.000347	0.001599	0.001771	no
LG25	0	250000	NA	0.170328	LDRs	25	0.150516	0.386016	0.000114398	0.000166446	-0.89903398	-0.95833868	0.000218582	0	0	0	0	0.00002848	0.00039248	0.90542287	0.90583812	0	0.001751	0.002048	no
LG25	1000000	1250000	33.2574650438988	0.041012	LDRs	25	0.045212	0.385508	0.000015662	0.000016639	-1.688182218	-1.556406431	0.000218856	0	0	0	0	0	0	0.96170361	0.96260351	0.000015	0.001807	0.002002	no
LG25	1250000	1500000	22.69273288	0.043892	LDRs	25	0.096088	0.3802	0.000017004	0.000019984	-1.546713802	-1.933151568	0.000201114	0.00003173	0	0.00000582	0	0.00000994	0	0.96316688	0.96346416	0	0.00183	0.002036	no
LG25	1500000	1750000	22.69273288	0.06366	LDRs	25	0.208536	0.390116	0.000023259	0.000017797	-1.659024244	-1.71822983	0.000230946	0.0000108	0	0.00001163	0	0.00024605	0.00101076	0.93973866	0.93925746	0	0.001595	0.001759	no
LG25	1750000	2000000	22.69273288	0.122968	TE islands	25	0.13064	0.38996	0.000010583	0.000019171	-2.064086092	-1.936650808	0.00021392	0.00000403	0	0	0	0.00001402	0.00003613	0.97082448	0.97097809	0	0.001882	0.002176	no
LG25	2000000	2250000	10.3148142157048	0.329628	TE islands	25	0.180536	0.403404	0.000079249	0.000110201	-1.834832807	-1.469112146	0.00015367	0.00002583	0	0.00006226	0.00005357	0.0001081	0.00030124	0.85024019	0.8559087	0.000006	0.002295	0.002311	no
LG25	2250000	2500000	0	0.682996	TE islands	25	0.028484	0.392776	0.000325169	0.000349174	-1.282460198	-0.930683994	0.000170348	0	0	0.00001721	0.0000658	0	0	0.73322397	0.73101568	0	0.004171	0.004346	no
LG25	250000	500000	0	0.029292	LDRs	25	0.089728	0.396272	0.000010491	0.000016824	-2.222903879	-1.968735314	0.000245784	0.00000597	0	0.00000521	0	0.00000429	0	0.96499893	0.96450945	0.000015	0.001717	0.002043	no
LG25	2500000	2750000	0	0.671932	TE islands	25	0.040204	0.385884	0.000178114	0.000214831	-1.749884638	-1.625089044	0.000116929	0.00004347	0.00044276	0	0	0.00033929	0.00123959	0.75384925	0.7590601	0	0.003104	0.003208	no
LG25	2750000	3000000	0	0.653028	TE islands	25	0.032976	0.387548	0.000364533	0.00040942	-1.071257396	-1.307939928	0.000102944	0.00002165	0	0.00019843	0.00023815	0.00111533	0.00032508	0.62328156	0.63196022	0.000009	0.002337	0.00217	no
LG25	3000000	3136423	0	0.618312	TE islands	25	0.010248	0.466138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34845002	0.34479669	0	0.003952	0.003772	no
LG25	500000	750000	25.3450761383902	0.036964	LDRs	25	0.030608	0.399372	0.000017424	0.000017927	-1.897666199	-1.703010467	0.000192541	0.00006002	0	0	0	0	0.0001453	0.95114496	0.95143612	0.000005	0.001778	0.002058	no
LG25	750000	1000000	45.78759131	0.093644	LDRs	25	0.093196	0.390616	0.000023127	0.000022998	-1.853968581	-2.331545332	0.000250083	0.00001483	0	0.00002296	0.00003737	0.0001323	0	0.95205184	0.95254994	0	0.002512	0.002836	no
LG26	0	250000	NA	0.032212	LDRs	26	0.217556	0.41832	0.000148543	0.000670238	-2.136639371	-0.620917749	0.000222178	0.00002576	0.00014155	0.00013794	0.00105195	0.00000374	0	0.77312873	0.93207517	0	0.001913	0.001787	no
LG26	1000000	1250000	NA	0.028516	LDRs	26	0.186768	0.409064	0.0000327	0.000010588	-2.362459535	-2.014700146	0.000212001	0.00000523	0.00000699	0.00000227	0	0.00000421	0.00000634	0.96889619	0.9605629	0	0.00194	0.002145	no
LG26	1250000	1500000	3	0.029228	LDRs	26	0.30698	0.396284	0.000032296	0.00003528	-1.572575739	-1.58592809	0.000161219	0	0	0.00000536	0.00001016	0.00000764	0.00001216	0.89962919	0.8971185	0	0.001065	0.001065	no
LG26	1500000	1750000	3.06331254449216	0.664932	TE islands	26	0.062984	0.37904	0.00013295	0.000154105	-1.62735568	-1.681890699	0.0000464517	0.0000209	0.00003701	0.00005823	0.0000866	0.00032896	0.00014453	0.55580299	0.55515383	0.000011	0.001558	0.001296	no
LG26	1750000	2000000	0	0.733904	TE islands	26	0.051352	0.39978	0.000271139	0.000275019	-1.220882472	-1.118327698	0.000074331	0	0	0	0	0.00020331	0	0.45908622	0.45438841	0.000016	0.002265	0.00226	no
LG26	2000000	2250000	NA	0.672316	TE islands	26	0.063904	0.394664	0.000328101	0.000306607	-1.396756106	-1.464896222	0.0000580081	0.00054001	0.00179107	0.0007887	0.00210238	0.00050934	0.00070489	0.60476408	0.60201877	0	0.001466	0.001331	no
LG26	2250000	2304265	NA	0.766074	TE islands	26	0.018115	0.419202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.001426	0.001173	no
LG26	250000	500000	NA	0.10058	LDRs	26	0.449088	0.369224	0.000041031	0.000294842	-1.988278171	-2.031881742	0.000182429	0.00001223	0.00012454	0.00007392	0.00044075	0.0004365	0.00252335	0.84063472	0.91672789	0.000005	0.002129	0.002382	no
LG26	500000	750000	NA	0.037644	LDRs	26	0.280492	0.359276	0.000052748	0.000123678	-2.162562627	-2.229505929	0.000305247	0.00001787	0.0001373	0.00010698	0.00042308	0.00052598	0.00068203	0.92252509	0.94130034	0	0.002015	0.002175	no
LG26	750000	1000000	NA	0.0426	LDRs	26	0.33042	0.350976	0.000028841	0.000049886	-1.813340468	-0.746430984	0.000241721	0.0000052	0.00003308	0.00000779	0.00003146	0.0000232	0.0000778	0.9545084	0.96041295	0	0.002079	0.002294	no
LG27	0	250000	0	0.879972	TE islands	27	0.0732	0.367936	0.002405585	0.002249648	-0.528786022	-0.577221855	0.0000309441	0.00178822	0.0036775	0.00246321	0.00517888	0.02003235	0.02506622	0.47170401	0.45354158	0.000047	0.007066	0.007378	no
LG27	1000000	1250000	38.24750795	0.065236	LDRs	27	0.138596	0.4217	0.000278731	0.000037615	-2.278781343	-1.738681145	0.000525826	0.00008083	0.00046591	0.00000894	0	0.00002293	0	0.90938333	0.84413044	0	0.002321	0.002589	no
LG27	1250000	1500000	38.24750795	0.071496	LDRs	27	0.11674	0.418148	0.000297808	0.000025761	-2.317237305	-2.157385156	0.000444513	0.00011363	0.00061716	0.00001081	0.00002622	0.00011254	0.00019951	0.93062426	0.86282282	0	0.002342	0.003	no
LG27	1500000	1750000	38.24750795	0.028392	LDRs	27	0.18784	0.4349	0.000347254	0.000115118	-1.901166348	-0.629968978	0.000361857	0.00008597	0.0009641	0.00003522	0.00036196	0.00000241	0.0000289	0.92832539	0.8602383	0.000031	0.002159	0.002416	no
LG27	1750000	1929107	38.1937599811216	0.189976	LDRs	27	0.226624	0.414037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76657381	0.71637164	0.000073	0.001514	0.001844	no
LG27	250000	500000	0	0.792404	TE islands	27	0.061976	0.398484	0.00068212	0.000469903	-1.686228891	-0.710127705	0.0000793806	0.00072954	0.00116025	0.00047579	0.00095049	0.00078901	0.00371958	0.64071924	0.60337675	0	0.00651	0.006852	no
LG27	500000	750000	10.6500207861024	0.168088	TE islands	27	0.220048	0.388464	0.000333853	0.000227676	-2.100628568	-1.414226023	0.000360181	0.00013471	0.0004638	0.00026636	0.00047887	0.00050049	0.00070936	0.79217165	0.75123032	0.000005	0.002066	0.00238	no
LG27	750000	1000000	32.843317527586	0.039024	LDRs	27	0.28978	0.423212	0.000376394	0.000128045	-1.908175204	-0.922499501	0.00040515	0.00013941	0.00106032	0.00006767	0.0002875	0	0.00000983	0.91429219	0.84769231	0.00001	0.002141	0.0027	no
LG28	0	250000	0	0.720564	TE islands	28	0.024764	0.392044	0.00024083	0.000240411	-1.162718495	-1.105991574	0.0000610334	0.00089953	0	0.00072662	0.00008682	0.00089959	0.00097514	0.36475135	0.36714233	0	0.001275	0.001393	no
LG28	1000000	1250000	NA	0.052912	LDRs	28	0.193432	0.381628	0.000024152	0.000023195	-2.25852328	-2.036113448	0.000200058	0.00000622	0.00001618	0.00000644	0.00000888	0.0000045	0.00001134	0.97211797	0.96119159	0	0.001689	0.001904	no
LG28	1250000	1500000	NA	0.04034	LDRs	28	0.133168	0.396036	0.000010228	0.000008923	-2.47931588	-2.603194384	0.000195775	0.0000027	0	0.00001021	0.00003021	0.00011217	0.00029833	0.97330605	0.97234244	0	0.001981	0.002128	no
LG28	1500000	1678838	NA	0.012609	LDRs	28	0.069694	0.420375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95182598	0.94796262	0	0.001365	0.001486	no
LG28	250000	500000	0	0.595252	TE islands	28	0.069728	0.395348	0.000244227	0.000190401	-1.57859466	-1.367856145	0.000115407	0.00004189	0.00012773	0.00002451	0.00030328	0.00005809	0.00031137	0.48784219	0.47635347	0	0.002509	0.002347	no
LG28	500000	750000	2.08414383306686	0.054544	LDRs	28	0.169872	0.389504	0.000263514	0.000248891	0.248610602	1.781971223	0.000306632	0.00008602	0.00051203	0.00008532	0.00046309	0	0.00001813	0.8996462	0.88506964	0.00039	0.001802	0.00204	no
LG28	750000	1000000	11.36157062	0.050316	LDRs	28	0.333704	0.352268	0.000048905	0.000030154	-1.771117785	-1.34590534	0.000222872	0.00001371	0.00001113	0.00000641	0.00000884	0.00008714	0.00023381	0.92346252	0.91891529	0	0.001946	0.002008	no
LG29	0	250000	NA	0.8809	TE islands	29	0.025668	0.396408	0.00226683	0.001873833	-0.96171009	-0.800386872	0.0000682831	0.00196778	0.00467819	0.00339522	0.00587465	0.01165438	0.02133221	0.31054398	0.30378953	0	0.002886	0.002433	no
LG29	1000000	1075729	0	0.023412	LDRs	29	0.328223	0.389587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97958783	0.96029351	0	0.001996	0.00222	no
LG29	250000	500000	NA	0.528296	TE islands	29	0.085592	0.38944	0.001178269	0.001139419	-0.878460476	-0.774318843	0.000169432	0.00020471	0.00042782	0.00026491	0.00048826	0.000699	0.00127539	0.6601157	0.6539812	0	0.003545	0.003293	no
LG29	500000	750000	0	0.04374	LDRs	29	0.223184	0.380096	0.000057433	0.000037951	-2.15746408	-1.281509714	0.000234187	0.00001476	0.00009014	0.00000493	0.00005831	0.00001256	0.00004725	0.96349322	0.9468902	0	0.002467	0.002731	no
LG29	750000	1000000	19.1936054195955	0.027176	LDRs	29	0.089596	0.40986	0.000303028	0.000262685	-0.171726144	0.299350945	0.000299299	0.00003224	0.00030358	0.00002088	0.00018503	0	0	0.90246755	0.88472993	0	0.002171	0.002532	no
LG3	0	250000	4.14648709694072	0.072744	LDRs	3	0.253904	0.404608	0.000432132	0.000977286	-1.558661678	0.159063166	0.000201244	0.00010604	0.00074787	0.00021578	0.00171879	0.00023302	0.00014114	0.56048159	0.74817938	0.002024	0.001667	0.001538	yes
LG3	1000000	1250000	8.505233422	0.030132	LDRs	3	0.047416	0.410868	0.000143688	0.000390549	-1.222440209	-1.946004527	0.000194404	0.00013102	0.00049625	0.00017812	0.00068551	0	0	0.86012697	0.92202463	0	0.001801	0.002055	no
LG3	10000000	10250000	14.1019227625065	0.03312	LDRs	3	0.114304	0.421452	0.000411141	0.000302473	-0.298004545	0.737534225	0.000313034	0.00006019	0.00077284	0.00001901	0.00052677	0.00002149	0.00001545	0.88686663	0.84754963	0.000278	0.001911	0.002424	no
LG3	10250000	10500000	13.3321781665925	0.04	LDRs	3	0.066708	0.445296	0.000217486	0.000155896	-1.422891341	-0.040982331	0.000231694	0.00013169	0.00022692	0.00012054	0	0.00021883	0.00012343	0.9273116	0.8960283	0.000164	0.001911	0.00238	no
LG3	10500000	10750000	24.5999516989285	0.031336	LDRs	3	0.068556	0.4013	0.000241526	0.00016435	-1.260682547	-0.188963495	0.000269679	0.00004222	0.00081147	0.00003051	0.00057752	0.00001378	0.00004593	0.93354845	0.90470837	0.001146	0.00198	0.00263	yes
LG3	10750000	11000000	10.4183750768028	0.01908	LDRs	3	0.058588	0.420972	0.000175523	0.000130049	-0.166701631	0.330224702	0.000302559	0.00006251	0.00006005	0.00007703	0.00002495	0.0000701	0	0.91399119	0.895934	0.000936	0.001784	0.002346	no
LG3	11000000	11250000	0	0.066164	LDRs	3	0.169984	0.4226	0.000157489	0.0000968	-0.430152127	-1.065371744	0.000274898	0.00003984	0.00016225	0.00001175	0.00008127	0.0000445	0.00006948	0.9262133	0.90469694	0.000104	0.001863	0.002439	no
LG3	11250000	11500000	NA	0.024052	LDRs	3	0.226208	0.389444	0.000031781	0.000024139	-1.52036503	-1.834232261	0.000188066	0.00001041	0.00001297	0.00000836	0	0.00002498	0.00000661	0.95032248	0.94964844	0	0.001463	0.001736	no
LG3	11500000	11560214	NA	0.108629	LDRs	3	0.111834	0.499651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.000659	0.000568	no
LG3	1250000	1500000	8.505233422	0.020572	LDRs	3	0.147688	0.403152	0.00010317	0.000323661	-1.001662204	-2.005734374	0.000185066	0.00001717	0.00028132	0.0000876	0.00079819	0	0	0.8780609	0.94575934	0	0.001895	0.002159	no
LG3	1500000	1750000	6.41546672885991	0.028312	LDRs	3	0.036768	0.410184	0.000172349	0.000597191	-0.723189944	-1.476832208	0.000209533	0.00015643	0	0.00039886	0.00074468	0	0	0.80801317	0.91632616	0.00001	0.002119	0.001859	no
LG3	1750000	2000000	2.944250615	0.029264	LDRs	3	0.116048	0.430828	0.000082459	0.000407528	-1.755473208	-1.86340756	0.000246654	0.00005648	0.00015329	0.00033126	0.00069946	0.00002139	0	0.84746341	0.94000634	0	0.001866	0.001538	no
LG3	2000000	2250000	0.849997535119072	0.036752	LDRs	3	0.042148	0.463188	0.000063837	0.000347016	-2.098916344	-1.870935393	0.000162912	0.00002627	0.00024364	0.00026244	0.00026057	0.00007848	0	0.83284052	0.93178154	0.00001	0.00156	0.001269	no
LG3	2250000	2500000	0	0.040328	LDRs	3	0.078628	0.439504	0.000046699	0.000353975	-2.32962498	-1.89714022	0.000164065	0.00000746	0.00001573	0.00010789	0.00088332	0.00000483	0	0.83222864	0.93408864	0	0.001592	0.001402	no
LG3	250000	500000	28.4022752781496	0.03594	LDRs	3	0.03988	0.403008	0.000988623	0.001395921	0.127009579	0.7126868	0.000274551	0.00040858	0.00057718	0.00070146	0.00098894	0	0	0.58700852	0.70725523	0.001972	0.002069	0.002371	yes
LG3	2500000	2750000	0	0.035628	LDRs	3	0.110228	0.415512	0.000101711	0.000412572	-1.923267251	-1.519439632	0.000174791	0.00002122	0.00002451	0.00006752	0.00049504	0.00001561	0	0.78342765	0.90025959	0.000007	0.001327	0.001109	no
LG3	2750000	3000000	0.536974738124551	0.037428	LDRs	3	0.147636	0.387788	0.000068608	0.000349526	-2.078498256	-1.840319805	0.000180654	0.00001361	0.00001619	0.00005687	0.00033293	0.00000777	0.00001292	0.84205472	0.94127919	0.00001	0.001379	0.001162	no
LG3	3000000	3250000	0	0.067016	LDRs	3	0.138992	0.396332	0.00003787	0.000308523	-2.209415557	-2.038275735	0.000239977	0.00000593	0.0000397	0.00009024	0.00055005	0	0	0.85524462	0.94187111	0.00001	0.001773	0.001435	no
LG3	3250000	3500000	0	0.0273	LDRs	3	0.069668	0.398988	0.000038452	0.000280199	-2.259162313	-2.032649371	0.000179364	0.00000755	0	0.00019234	0.00045194	0.00008464	0.00023511	0.85303934	0.93768301	0	0.001546	0.001311	no
LG3	3500000	3750000	0	0.031448	LDRs	3	0.026008	0.419788	0.000244791	0.000442706	0.454203304	-1.542878871	0.000226864	0.00051698	0.00006268	0.0007246	0.00030165	0.00006553	0.00009794	0.82469256	0.88462806	0.000211	0.001954	0.001607	no
LG3	3750000	4000000	0.574266432110125	0.067948	LDRs	3	0.031604	0.411924	0.000129213	0.0003172	-0.889208918	-1.923616891	0.000229284	0.00010228	0.00108554	0.00018808	0.00107859	0.00011248	0	0.83617847	0.90006233	0.000062	0.001855	0.001564	no
LG3	4000000	4250000	0	0.027836	LDRs	3	0.056968	0.392928	0.000346094	0.000546191	0.012672873	-1.247215957	0.000311059	0.00010633	0.00058053	0.00026751	0.0010644	0	0	0.81053493	0.86184576	0.000344	0.001721	0.001637	no
LG3	4250000	4500000	0	0.043128	LDRs	3	0.024588	0.37852	0.000585597	0.000689695	-0.580772841	-0.758868715	0.000322705	0.00034555	0.00129093	0.00046008	0.00184362	0.00001761	0	0.80007969	0.82601501	0	0.002153	0.002013	no
LG3	4500000	4750000	6.73112349100358	0.041136	LDRs	3	0.18742	0.383924	0.000068208	0.000046915	-2.311038237	-2.414819823	0.000266889	0.00001557	0.00024781	0.00002464	0.00015974	0	0.00000991	0.94611961	0.93473079	0.000003	0.001836	0.001988	no
LG3	4750000	5000000	28.7284426123299	0.03882	LDRs	3	0.07514	0.383652	0.00035992	0.000333972	-0.295661373	0.450883933	0.000196654	0.00013187	0.00033099	0.00005372	0.00025618	0	0	0.89982455	0.88136307	0.000015	0.001976	0.002169	no
LG3	500000	750000	10.3586682442033	0.033824	LDRs	3	0.058872	0.3822	0.00068022	0.001025892	0.764111289	-0.152248797	0.000253364	0.00030604	0.00176633	0.00046522	0.00279093	0	0	0.74720985	0.83679379	0.000072	0.002381	0.002375	no
LG3	5000000	5250000	29.448650656759	0.143276	LDRs	3	0.08242	0.43874	0.000121909	0.00017802	-1.746851211	-1.765219748	0.000242558	0.00003642	0.00005146	0.00004668	0.00010015	0.00001919	0	0.91861741	0.92670938	0.00001	0.002323	0.002469	no
LG3	5250000	5500000	9.53791300713884	0.027372	LDRs	3	0.129812	0.411708	0.000294066	0.000322766	-1.232800368	-0.95806451	0.000286445	0.00005357	0.00037037	0.00004634	0.0000966	0.00001172	0.00006588	0.8690937	0.87526831	0.000055	0.001756	0.002129	no
LG3	5500000	5750000	4.962243797	0.08534	LDRs	3	0.247912	0.388864	0.00009883	0.000082319	-2.412934227	-2.502676411	0.000267824	0.00002496	0.00027085	0.00001536	0.00017745	0.00000152	0.00000763	0.93259453	0.92911738	0	0.002031	0.002274	no
LG3	5750000	6000000	0.921473510248234	0.61426	TE islands	3	0.096196	0.394728	0.000452945	0.00037966	-1.671041997	-1.744810876	0.000140765	0.00013281	0.00029054	0.00007873	0.000094	0.00093944	0.00171478	0.6718331	0.66413597	0.000006	0.00496	0.003439	no
LG3	6000000	6250000	0	0.73214	TE islands	3	0.025424	0.408008	0.000455754	0.000394755	-1.713731134	-1.388761912	0.0001832	0.00132077	0.00234351	0.00029043	0.00047164	0.00090992	0	0.79514935	0.78825648	0	0.008092	0.006719	no
LG3	6250000	6500000	0	0.690412	TE islands	3	0.0343	0.380256	0.000560128	0.000662715	-1.56928422	-1.112793882	0.000155448	0.00011427	0.00042293	0.00028744	0.00020622	0.00343988	0.00280886	0.77139899	0.76350096	0.000011	0.008624	0.009235	no
LG3	6500000	6750000	0	0.673032	TE islands	3	0.045872	0.393752	0.000687052	0.000720436	-1.58227823	-0.922162497	0.000261946	0.00042343	0.00022402	0.00038595	0.00027191	0.00051534	0.00224274	0.80462829	0.79626153	0	0.011055	0.01396	no
LG3	6750000	7000000	0	0.865228	TE islands	3	0.048872	0.3935	0.006295053	0.006025307	-0.639080197	-0.668496058	0.000135979	0.00474574	0.00496686	0.00417084	0.00506648	0.02371927	0.02284224	NA	NA	0.000031	0.014865	0.01601	no
LG3	7000000	7250000	0	0.925012	TE islands	3	0.08122	0.39106	0.003077376	0.003039944	-0.699267884	-0.674741905	0.0000864055	0.00110558	0.00174775	0.00105138	0.00143835	0.00296914	0.00241645	0.2233375	0.22499485	0	0.002782	0.001882	no
LG3	7250000	7500000	0	0.879504	TE islands	3	0.116264	0.414208	0.000325026	0.000300937	-1.820820691	-1.823128228	0.0000625328	0.00021961	0.00106494	0.00029953	0.00116841	0.00073211	0.00340739	0.30037527	0.29663751	0.000006	0.002637	0.001679	no
LG3	750000	1000000	8.505233422	0.026572	LDRs	3	0.103944	0.38664	0.000126662	0.000463943	-1.536782897	-1.726478893	0.000213493	0.00003976	0.0004236	0.00011601	0.00089765	0.0000041	0	0.85033481	0.94736958	0	0.002036	0.002213	no
LG3	7500000	7750000	0.383357235585359	0.71622	TE islands	3	0.034992	0.401776	0.000527436	0.000370945	-0.867697957	-1.506866017	0.0000883878	0.00037063	0.00108892	0.00037482	0.00094686	0.001012	0.00304338	0.34337693	0.31983285	0.000005	0.00468	0.001767	no
LG3	7750000	8000000	1.190113489	0.317536	TE islands	3	0.133416	0.359008	0.000071565	0.000081943	-2.195239652	-1.94585127	0.000158439	0.00003004	0.00005156	0.00002364	0.00001615	0.00006662	0.00014176	0.5778714	0.572355	0	0.001318	0.001202	no
LG3	8000000	8250000	1.190113489	0.032868	LDRs	3	0.122372	0.425844	0.000087895	0.000079355	-2.250328468	-2.332516595	0.000204017	0.00003659	0.00009659	0.00003985	0.00005673	0.00001641	0	0.90998335	0.90317395	0	0.001458	0.001505	no
LG3	8250000	8500000	16.9033780654365	0.033712	LDRs	3	0.072072	0.466884	0.000105511	0.000102636	-1.834942275	-1.818994716	0.00020842	0.00003359	0.00001659	0.00003566	0.00001592	0.00001498	0.00002606	0.93152052	0.92806678	0.000005	0.002245	0.002312	no
LG3	8500000	8750000	38.34871505	0.0577	LDRs	3	0.241776	0.406056	0.000153452	0.000211773	-1.175641751	-0.351702273	0.00026792	0.00007861	0.00018938	0.00012265	0.00029356	0.00017643	0.00011855	0.90002693	0.91145683	0	0.002344	0.002497	no
LG3	8750000	9000000	38.34871505	0.040216	LDRs	3	0.141904	0.3672	0.000101031	0.000156852	-2.362109525	-2.293497017	0.000277413	0.00004478	0.00020156	0.00019695	0.00043991	0.00064123	0.00006998	0.91299345	0.92241488	0	0.002126	0.002516	no
LG3	9000000	9250000	28.9919950994724	0.036972	LDRs	3	0.05384	0.406816	0.000034937	0.000050262	-1.939118094	-1.465540343	0.00021096	0	0	0	0.00004906	0	0.00002274	0.95435214	0.95484767	0.000057	0.001983	0.002239	no
LG3	9250000	9500000	6.51988238174954	0.029352	LDRs	3	0.093116	0.428888	0.000043423	0.000029115	-0.754887601	-2.01458506	0.000186928	0.00000509	0.00002757	0	0.00006831	0.00001057	0.00002417	0.95050749	0.94578327	0.000059	0.001692	0.00186	no
LG3	9500000	9750000	6.55501294656696	0.03882	LDRs	3	0.053424	0.401088	0.000100654	0.000050316	-1.858160114	-1.81586573	0.00019221	0.00006577	0.00019235	0.00005011	0.0000828	0.00002825	0	0.96325209	0.93925374	0.000058	0.001741	0.002132	no
LG3	9750000	10000000	11.7963267120589	0.047832	LDRs	3	0.226124	0.39084	0.000368361	0.000269931	-0.355297753	0.92855421	0.000298108	0.0000505	0.00043347	0.00003774	0.00020745	0.00000464	0.00000733	0.90394983	0.86317089	0.000254	0.001603	0.001961	no
LG4	0	250000	0	0.460684	TE islands	4	0.09598	0.36356	0.000162179	0.000148851	-1.246883152	-1.350598129	0.000075372	0.00003911	0.00002741	0.00002101	0.00005906	0.00002584	0.00013781	0.70914593	0.7073335	0.00001	0.002052	0.002043	no
LG4	1000000	1250000	31.8745319607192	0.04234	LDRs	4	0.32772	0.369136	0.000360677	0.000415855	1.190057444	1.837259128	0.000185896	0.00005755	0.00094888	0.00006038	0.00103934	0.0000028	0.00018822	0.85616887	0.87188913	0.00018	0.001622	0.001777	no
LG4	10000000	10250000	2.537149351	0.05136	LDRs	4	0.18182	0.4142	0.000201771	0.000050747	-1.027611049	-2.263772068	0.000238154	0.00006502	0.00057345	0.00002618	0.00010578	0	0	0.94953765	0.91480979	0	0.002168	0.0023	no
LG4	10250000	10500000	1.99973907989519	0.033256	LDRs	4	0.1777	0.422764	0.000541572	0.000336093	0.006246705	-0.414804274	0.000375682	0.0001506	0.00098387	0.0000951	0.00061152	0.00000542	0.00000856	0.86647311	0.82003102	0.000525	0.002051	0.002151	no
LG4	10500000	10750000	NA	0.03922	LDRs	4	0.138332	0.38896	0.000046178	0.000030263	-1.570806391	-1.966248615	0.000287027	0.0000024	0	0.00001109	0	0.00000451	0	0.94415367	0.93977233	0	0.002212	0.002254	no
